gene_start	gene_stop	gene_id	normalized_counts
2967805	2966456	Cgl2781	147.0365552
2968404	2968793	Cgl2782	36.22639765
2968952	2969812	Cgl2783	78.845689
2969835	2971007	Cgl2784	70.32183073
2971018	2972061	Cgl2785	1189.078229
2973206	2972058	Cgl2786	111.8756398
2973797	2973228	Cgl2787	50.07766734
2973962	2974204	Cgl2788	184.3284351
2974201	2974386	Cgl2789	80.97665357
2974468	2975595	Cgl2790	638.223888
2975630	2976364	Cgl2791	598.8010435
2976597	2977778	Cgl2792	961.06502
2978645	2977845	Cgl2793	947.2137503
2978738	2978983	Cgl2794	10.65482284
2978983	2980119	Cgl2795	350.5436714
2981699	2980179	Cgl2796	31789.72942
2982461	2982021	Cgl2797	1443.728495
2983680	2982493	Cgl2798	4387.656045
2984523	2983885	Cgl2799	6124.392167
2986398	2984542	Cgl2800	19790.26794
2986834	2988168	Cgl2801	3958.266684
2988847	2988212	Cgl2802	515.6934254
2990046	2988844	Cgl2803	242.9299607
2993287	2989952	Cgl2804	651.0096754
2993922	2993284	Cgl2805	132.1198032
2995406	2993919	Cgl2806	461.3538289
2996782	2995745	Cgl2807	23189.15642
2997152	2997370	Cgl2808	43.68477364
2997688	2997479	Cgl2809	7.458375987
2997689	2997880	Cgl2810	53.27411419
2998224	2997961	Cgl2811	23.44061024
2999455	2998526	Cgl2812	1947.701615
3000201	2999476	Cgl2813	2690.342767
3001540	3000239	Cgl2814	4744.59261
3002454	3001540	Cgl2815	4178.821517
3003146	3002451	Cgl2816	3457.490011
3005163	3003478	Cgl2817	9991.027375
3005546	3006919	Cgl2818	9492.381666
3007295	3008380	Cgl2819	1058.023908
3008690	3008451	Cgl2820	238.6680316
3009163	3008747	Cgl2821	428.3238781
3009243	3009611	Cgl2822	14.91675197
3010232	3009708	Cgl2823	191.7868111
3011806	3011240	Cgl2824	147.0365552
3012810	3011806	Cgl2825	381.4426576
3013799	3013104	Cgl2826	254.6502658
3014551	3013835	Cgl2827	326.0375788
3014617	3015828	Cgl2828	320.7101674
3017150	3015825	Cgl2829	1141.131526
3017317	3019224	Cgl2830	2280.132087
3020610	3019540	Cgl2831	318.5792029
3021203	3020559	Cgl2832	499.7111911
3021826	3021206	Cgl2833	689.3670376
3022929	3022111	Cgl2834	582.8188092
3023901	3022996	Cgl2835	596.6700789
3024380	3025357	Cgl2836	1951.963544
3025553	3026143	Cgl2837	840.6655219
3027300	3026140	Cgl2838	87.36954727
3027562	3028167	Cgl2839	641.4203349
3028269	3028895	Cgl2840	258.912195
3029475	3028882	Cgl2841	43.68477364
3029505	3029786	Cgl2842	5.327411419
3030156	3030539	Cgl2843	102.2862992
3030724	3031983	Cgl2844	11268.54063
3032662	3033867	Cgl2845	558.3127167
3034182	3035441	Cgl2846	1295.626457
3036757	3035438	Cgl2847	2992.939735
3037412	3036843	Cgl2848	3292.340257
3037676	3037915	Cgl2849	11.72030512
3038173	3038946	Cgl2850	112.9411221
3040682	3038991	Cgl2851	1532.163524
3041933	3040746	Cgl2852	570.0330218
3041995	3042441	Cgl2853	1157.11376
3042504	3042707	Cgl2854	1525.77063
3042661	3045792	Cgl2855	1956.225473
3045797	3045994	Cgl2856	51.14314962
3047147	3048052	Cgl2857	964.2614668
3047190	3046120	Cgl2858	479.4670277
3048059	3049483	Cgl2859	1022.862992
3050523	3051194	Cgl2860	422.9964667
3050593	3049454	Cgl2861	290.8766635
3051195	3051968	Cgl2862	429.3893604
3053892	3052060	Cgl2863	7996.44454
3054760	3055773	Cgl2864	272.7634647
3055868	3056635	Cgl2865	2382.418387
3056614	3057321	Cgl2866	2191.697058
3057329	3059647	Cgl2867	6095.624146
3059652	3060737	Cgl2868	1066.547766
3060734	3061099	Cgl2869	745.8375987
3062928	3061378	Cgl2870	7177.088664
3067781	3062949	Cgl2871	12613.17928
3069931	3068141	Cgl2872	7869.652148
3071141	3070212	Cgl2873	5316.756596
3071645	3071145	Cgl2874	3766.479873
3073621	3071648	Cgl2875	20687.40402
3074048	3075451	Cgl2876	8.52385827
3074076	3073855	Cgl2877	106.5482284
3076563	3075538	Cgl2878	34406.55391
3078773	3076713	Cgl2879	2200.220916
3079849	3078851	Cgl2880	2154.405178
3080352	3079846	Cgl2881	1557.735099
3082312	3080342	Cgl2882	4530.430671
3082468	3083964	Cgl2883	2595.514843
3084412	3083933	Cgl2884	122.5304626
3085201	3084422	Cgl2885	306.8588977
3085728	3085216	Cgl2886	11.72030512
3085748	3087052	Cgl2887	23818.85645
3088304	3087099	Cgl2888	3833.605257
3088617	3090668	Cgl2889	14863.47786
3092287	3090758	Cgl2890	2412.251891
3093176	3092340	Cgl2891	661.6644982
3094051	3093173	Cgl2892	2046.791467
3095344	3094076	Cgl2893	5026.945415
3095575	3096291	Cgl2894	765.0162798
3096312	3097427	Cgl2895	2305.703662
3097424	3097768	Cgl2896	775.6711026
3097879	3097778	Cgl2897	158.7568603
3098573	3097902	Cgl2898	1481.020374
3099523	3098576	Cgl2899	636.0929234
3099557	3100702	Cgl2900	499.7111911
3100699	3101430	Cgl2901	222.6857973
3101735	3102772	Cgl2902	1034.583298
3102895	3103767	Cgl2903	163.0187894
3103927	3104256	Cgl2904	2384.549351
3104407	3105723	Cgl2905	200.3106694
3106971	3106051	Cgl2906	5589.520061
3107770	3106949	Cgl2907	743.7066341
3108132	3109523	Cgl2908	3113.339233
3109846	3110007	Cgl2909	477.3360631
3112081	3110462	Cgl2910	1048.434567
3113391	3112447	Cgl2911	3071.785424
3113620	3115398	Cgl2912	197.1142225
3115408	3116046	Cgl2913	270.6325001
3116080	3116625	Cgl2914	1375.537628
3116641	3117336	Cgl2915	822.5523231
3117337	3118125	Cgl2916	361.1984942
3118285	3119586	Cgl2917	1072.94066
3119666	3120883	Cgl2918	2530.520424
3120910	3121317	Cgl2919	77.78020672
3121599	3121913	Cgl2920	168.3462008
3122130	3121990	Cgl2921	31.96446851
3124173	3122554	Cgl2922	128.9233563
3124887	3124339	Cgl2923	400.6213387
3125299	3124895	Cgl2924	144.9055906
3125344	3125496	Cgl2925	4.261929135
3126146	3125493	Cgl2926	942.9518212
3126393	3126995	Cgl2927	25865.64792
3128418	3127492	Cgl2928	196.0487402
3128607	3129743	Cgl2929	66.0599016
3129786	3131399	Cgl2930	167.2807186
3133029	3131506	Cgl2931	622.2416537
3133116	3133751	Cgl2932	3623.705247
3135269	3133776	Cgl2933	274.8944292
3135298	3135756	Cgl2934	131.0543209
3136492	3135854	Cgl2935	1458.645247
3137885	3138475	Cgl2936	115.0720867
3137904	3136591	Cgl2937	801.2426774
3138631	3138479	Cgl2938	202.4416339
3139456	3138632	Cgl2939	2041.464056
3139652	3140956	Cgl2940	1738.867087
3141524	3140883	Cgl2941	1009.011723
3141970	3141707	Cgl2942	6275.690652
3143357	3142452	Cgl2943	6775.401843
3144483	3143494	Cgl2944	2526.258495
3144662	3145630	Cgl2945	133.1852855
3151576	3151367	Cgl2946	3751.563121
3152205	3151840	Cgl2947	188.5903642
3152414	3153832	Cgl2948	3380.775287
3154767	3153892	Cgl2949	4629.520523
3154818	3154973	Cgl2950	3.196446851
3156698	3155244	Cgl2951	107.6137107
3157374	3156304	Cgl2952	62.86345474
3157788	3157477	Cgl2953	150.233002
3158125	3158838	Cgl2954	581.753327
3159801	3159079	Cgl2955	203.5071162
3160217	3160423	Cgl2956	3.196446851
3160689	3161069	Cgl2957	2.130964568
3160939	3160721	Cgl2958	85.2385827
3161408	3161085	Cgl2959	221.620315
3162015	3161680	Cgl2960	926.9695869
3163734	3163072	Cgl2961	344.1507777
3166006	3163787	Cgl2962	371.853317
3166438	3166265	Cgl2963	18.11319882
3167647	3166448	Cgl2964	95.89340554
3168402	3167644	Cgl2965	63.92893703
3168670	3169344	Cgl2966	186.4593997
3169415	3170896	Cgl2967	180.066506
3171255	3171620	Cgl2968	52.20863191
3172537	3171617	Cgl2969	10.65482284
3172996	3173469	Cgl2970	10.65482284
3173625	3173861	Cgl2971	76.71472443
3174067	3174384	Cgl2972	30.89898623
3175028	3176905	Cgl2974	23.44061024
3177175	3177486	Cgl2975	1.065482284
3178559	3178110	Cgl2976	6440.840406
3178610	3178876	Cgl2977	2043.59502
3179050	3180396	Cgl2978	3448.966153
3181127	3180549	Cgl2979	1101.708681
3182867	3181335	Cgl2980	1209.322392
3183928	3183476	Cgl2981	30822.27151
3184662	3183985	Cgl2982	45681.48744
3184986	3184699	Cgl2983	28389.77545
3185537	3185346	Cgl2984	237.6025493
3186994	3185534	Cgl2985	1957.290955
3189202	3187040	Cgl2986	7772.69326
3189653	3189294	Cgl2987	1311.608691
3189878	3190351	Cgl2988	4713.693624
3190379	3191323	Cgl2989	4187.345375
3191355	3191852	Cgl2990	1320.13255
3192243	3191920	Cgl2991	2156.536142
3193202	3192264	Cgl2992	3365.858535
3194515	3193250	Cgl2993	806.5700888
3195204	3194512	Cgl2994	386.770069
3197187	3195208	Cgl2995	972.7853251
3197413	3198504	Cgl2996	22149.24572
3199188	3198580	Cgl2997	1449.055906
3200687	3199200	Cgl2998	1749.52191
3201755	3201258	Cgl2999	4561.329657
3201901	3202716	Cgl3000	609.4558663
3202953	3204104	Cgl3001	164.0842717
3204157	3204732	Cgl3002	388.9010336
3205205	3204729	Cgl3003	830.0106991
3206233	3205220	Cgl3004	1618.467589
3206647	3206760	Cgl3005	53.27411419
3206850	3208028	Cgl3006	182.1974705
3208280	3209458	Cgl3007	6182.993693
3211187	3209703	Cgl3008	528.4792128
3211837	3211244	Cgl3009	290.8766635
3212429	3211902	Cgl3010	117.2030512
3212589	3213935	Cgl3011	502.907638
3215164	3213932	Cgl3012	787.3914077
3216760	3215255	Cgl3013	1780.420896
3217216	3216884	Cgl3014	1780.420896
3217778	3217455	Cgl3015	18822.81003
3217994	3218605	Cgl3016	183.2629528
3218778	3219704	Cgl3017	210.9654922
3222634	3219776	Cgl3018	8741.216656
3222723	3223154	Cgl3019	185.3939174
3223446	3223087	Cgl3020	342.0198131
3224715	3223990	Cgl3021	785.2604432
3225555	3224716	Cgl3022	1282.84067
3226688	3225561	Cgl3023	364.3949411
3227690	3226908	Cgl3024	202.4416339
3227725	3229083	Cgl3025	30.89898623
3229120	3230448	Cgl3026	19.17868111
3232305	3231052	Cgl3027	2279.066605
3232597	3233109	Cgl3028	647.8132286
3233404	3234960	Cgl3029	1561.997028
3234957	3235583	Cgl3031	915.2492818
3235603	3236649	Cgl3032	1296.691939
3236642	3238066	Cgl3033	1306.28128
3238083	3239336	Cgl3034	1031.386851
3239333	3240175	Cgl3035	909.9218704
3241852	3240311	Cgl3036	3631.163623
3242689	3241877	Cgl3037	2830.986428
3242855	3243763	Cgl3038	250.3883367
3243760	3245346	Cgl3039	238.6680316
3245318	3245770	Cgl3040	1270.054882
3246932	3245820	Cgl3041	202.4416339
3247235	3248209	Cgl3042	1363.817323
3248393	3249169	Cgl3043	1825.171152
3249535	3249185	Cgl3044	371.853317
3249652	3250746	Cgl3045	804.4391243
3250759	3251409	Cgl3046	694.694449
3251619	3251464	Cgl3047	24.50609253
3251935	3251741	Cgl3048	29.83350395
3252301	3252131	Cgl3049	17.04771654
3252637	3252314	Cgl3050	22.37512796
3252729	3253484	Cgl3051	180.066506
3253561	3253743	Cgl3052	751.1650101
3255183	3253822	Cgl3053	1233.828485
3255550	3255723	Cgl3054	3.196446851
3256299	3255742	Cgl3055	834.2726282
3257374	3256469	Cgl3056	266.370571
3258492	3257401	Cgl3057	456.0264175
3260085	3258559	Cgl3058	381.4426576
3261130	3261993	Cgl3059	518.8898722
3262146	3263225	Cgl3060	362.2639765
3263238	3264119	Cgl3061	114.0066044
3264143	3265150	Cgl3062	101.220817
3265185	3266270	Cgl3063	102.2862992
3267063	3271097	Cgl3064	214.161939
3271393	3272481	Cgl3065	73.51827758
3274075	3272561	Cgl3066	25425.60374
3275232	3274486	Cgl3067	679.7776971
3276571	3275600	Cgl3068	243.995443
3281600	3276669	Cgl3069	3402.084932
3282173	3281664	Cgl3070	484.7944391
3282743	3283105	Cgl3071	10.65482284
3283142	3283387	Cgl3073	129.9888386
3284310	3283471	Cgl3074	105.4827461
3285356	3284397	Cgl3075	2640.265099
3285456	3286580	Cgl3076	454.9609352
3286623	3287009	Cgl3077	297.2695572
3287298	3287077	Cgl3078	250.3883367
3288191	3287391	Cgl3079	5108.987551
3288266	3288613	Cgl3080	289.8111812
3288686	3288889	Cgl3081	716.0040947
3289316	3288969	Cgl3082	214.161939
3290022	3289309	Cgl3083	657.4025691
3290592	3290023	Cgl3084	1169.899548
3291943	3290621	Cgl3085	1937.046792
3292533	3293501	Cgl3086	2134.161014
3293498	3296011	Cgl3087	1279.644223
3296157	3299408	Cgl3088	2852.296074
3299662	3300267	Cgl3089	47.94670277
3300372	3301325	Cgl3090	6209.63075
3301359	3301733	Cgl3091	3411.674273
3301756	3303000	Cgl3092	8372.559786
3303617	3302997	Cgl3093	556.1817521
3304788	3303634	Cgl3094	3541.663111
3305672	3304833	Cgl3095	4048.832678
3306533	3305862	Cgl3096	2208.744774
3307633	3306680	Cgl3097	7661.883103
3308370	3307969	Cgl3098	4133.005779
3308748	3308410	Cgl3099	18922.96536
